Frame,Ball Position X,Ball Position Y
2061,560.6216216,254.1079607
2062,559.2702703,248.3460908
2063,557.9189189,242.7536875
2064,556.5675676,237.3307511
2065,555.2162162,232.0772814
2066,553.8648649,226.9932785
2067,552.5135135,222.0787423
2068,551.1621622,217.3336729
2069,549.8108108,212.7580703
2070,548.4594595,208.3519344
2071,547.1081081,204.1152653
2072,545.7567568,200.048063
2073,544.4054054,196.1503274
2074,543.0540541,192.4220586
2075,541.7027027,188.8632566
2076,540.3513514,185.4739213
2077,539,182.2540528
2078,537.6486486,179.203651
2079,536.2972973,176.322716
2080,534.9459459,173.6112478
2081,533.5945946,171.0692463
2082,532.2432432,168.6967116
2083,530.8918919,166.4936437
2084,529.5405405,164.4600425
2085,528.1891892,162.5959081
2086,526.8378378,160.9012405
2087,525.4864865,159.3760396
2088,524.1351351,158.0203055
2089,522.7837838,156.8340382
2090,521.4324324,155.8172376
2091,520.0810811,154.9699038
2092,518.7297297,154.2920367
2093,517.3783784,153.7836364
2094,516.027027,153.4447029
2095,514.6756757,153.2752361
2096,513.3243243,153.2752361
2097,511.972973,153.4447029
2098,510.6216216,153.7836364
2099,509.2702703,154.2920367
2100,507.9189189,154.9699038
2101,506.5675676,155.8172376
2102,505.2162162,156.8340382
2103,503.8648649,158.0203055
2104,502.5135135,159.3760396
2105,501.1621622,160.9012405
2106,499.8108108,162.5959081
2107,498.4594595,164.4600425
2108,497.1081081,166.4936437
2109,495.7567568,168.6967116
2110,494.4054054,171.0692463
2111,493.0540541,173.6112478
2112,491.7027027,176.322716
2113,490.3513514,179.203651
2114,489,182.2540528
2115,487.6486486,185.4739213
2116,486.2972973,188.8632566
2117,484.9459459,192.4220586
2118,483.5945946,196.1503274
2119,482.2432432,200.048063
2120,480.8918919,204.1152653
2121,479.5405405,208.3519344
2122,478.1891892,212.7580703
2123,476.8378378,217.3336729
2124,475.4864865,222.0787423
2125,474.1351351,226.9932785
2126,472.7837838,232.0772814
2127,471.4324324,237.3307511
2128,470.0810811,242.7536875
2129,468.7297297,248.3460908
2130,467.3783784,254.1079607
2131,466.027027,260.0392975
2132,464.6756757,266.140101
2133,463.3243243,272.4103713
2134,461.972973,278.8501083
2135,460.6216216,285.4593121
2136,459.2702703,292.2379826
2137,457.9189189,299.18612
2138,456.5675676,306.3037241
2139,455.2162162,313.5907949
2140,453.8648649,321.0473325
2141,452.5135135,328.6733369
2142,451.1621622,336.4688081
2143,449.8108108,344.433746
2144,448.4594595,352.5681507
2145,447.1081081,360.8720221
2146,445.7567568,369.3453603
2147,444.4054054,377.9881653
2148,443.0540541,386.800437
2149,441.7027027,395.7821755
2150,440.3513514,404.9333807
2151,439,414.2540528
2160,439,414.2540528
2161,439.9561404,410.7979124
2162,440.9122807,407.3417721
2163,441.8684211,403.8856317
2164,442.8245614,400.4294914
2165,443.7807018,396.973351
2166,444.7368421,393.5172107
2167,445.6929825,390.0610703
2168,446.6491228,386.60493
2169,447.6052632,383.1487896
2170,448.5614035,379.6926493
2171,449.5175439,376.2365089
2172,450.4736842,372.7803686
2173,451.4298246,369.3242282
2174,452.3859649,365.8680879
2175,453.3421053,362.4119475
2176,454.2982456,358.9558072
2177,455.254386,355.4996668
2178,456.2105263,352.0435265
2179,457.1666667,348.5873861
2180,458.122807,345.1312458
2181,459.0789474,341.6751054
2182,460.0350877,338.2189651
2183,460.9912281,334.7628247
2184,461.9473684,331.3066844
2185,462.9035088,327.850544
2186,463.8596491,324.3944036
2187,464.8157895,320.9382633
2188,465.7719298,317.4821229
2189,466.7280702,314.0259826
2190,467.6842105,310.5698422
2191,468.6403509,307.1137019
2192,469.5964912,303.6575615
2193,470.5526316,300.2014212
2194,471.5087719,296.7452808
2195,472.4649123,293.2891405
2196,473.4210526,289.8330001
2197,474.377193,286.3768598
2198,475.3333333,282.9207194
2199,476.2894737,279.4645791
2200,477.245614,276.0084387
2201,478.2017544,272.5522984
2202,479.1578947,269.096158
2203,480.1140351,265.6400177
2204,481.0701754,262.1838773
2205,482.0263158,258.727737
2206,482.9824561,255.2715966
2207,483.9385965,251.8154563
2208,484.8947368,248.3593159
2209,485.8508772,244.9031756
2210,486.8070175,241.4470352
2211,487.7631579,237.9908949
2212,488.7192982,234.5347545
2213,489.6754386,231.0786142
2214,490.6315789,227.6224738
2215,491.5877193,224.1663335
2216,492.5438596,220.7101931
2217,493.5,217.2540528
2218,494.4561404,220.7101931
2219,495.4122807,224.1663335
2220,496.3684211,227.6224738
2221,497.3245614,231.0786142
2222,498.2807018,234.5347545
2223,499.2368421,237.9908949
2224,500.1929825,241.4470352
2225,501.1491228,244.9031756
2226,502.1052632,248.3593159
2227,503.0614035,251.8154563
2228,504.0175439,255.2715966
2229,504.9736842,258.727737
2230,505.9298246,262.1838773
2231,506.8859649,265.6400177
2232,507.8421053,269.096158
2233,508.7982456,272.5522984
2234,509.754386,276.0084387
2235,510.7105263,279.4645791
2236,511.6666667,282.9207194
2237,512.622807,286.3768598
2238,513.5789474,289.8330001
2239,514.5350877,293.2891405
2240,515.4912281,296.7452808
2241,516.4473684,300.2014212
2242,517.4035088,303.6575615
2243,518.3596491,307.1137019
2244,519.3157895,310.5698422
2245,520.2719298,314.0259826
2246,521.2280702,317.4821229
2247,522.1842105,320.9382633
2248,523.1403509,324.3944036
2249,524.0964912,327.850544
2250,525.0526316,331.3066844
2251,526.0087719,334.7628247
2252,526.9649123,338.2189651
2253,527.9210526,341.6751054
2254,528.877193,345.1312458
2255,529.8333333,348.5873861
2256,530.7894737,352.0435265
2257,531.745614,355.4996668
2258,532.7017544,358.9558072
2259,533.6578947,362.4119475
2260,534.6140351,365.8680879
2261,535.5701754,369.3242282
2262,536.5263158,372.7803686
2263,537.4824561,376.2365089
2264,538.4385965,379.6926493
2265,539.3947368,383.1487896
2266,540.3508772,386.60493
2267,541.3070175,390.0610703
2268,542.2631579,393.5172107
2269,543.2192982,396.973351
2270,544.1754386,400.4294914
2271,545.1315789,403.8856317
2272,546.0877193,407.3417721
2273,547.0438596,410.7979124
2274,548,414.2540528
2280,548,414.2540528
2281,545.8818182,407.4077718
2282,543.7636364,400.6871106
2283,541.6454545,394.0920693
2284,539.5272727,387.6226478
2285,537.4090909,381.2788462
2286,535.2909091,375.0606643
2287,533.1727273,368.9681024
2288,531.0545455,363.0011602
2289,528.9363636,357.1598379
2290,526.8181818,351.4441354
2291,524.7,345.8540528
2292,522.5818182,340.38959
2293,520.4636364,335.050747
2294,518.3454545,329.8375238
2295,516.2272727,324.7499205
2296,514.1090909,319.7879371
2297,511.9909091,314.9515734
2298,509.8727273,310.2408296
2299,507.7545455,305.6557057
2300,505.6363636,301.1962015
2301,503.5181818,296.8623172
2302,501.4,292.6540528
2303,499.2818182,288.5714081
2304,497.1636364,284.6143834
2305,495.0454545,280.7829784
2306,492.9272727,277.0771933
2307,490.8090909,273.497028
2308,488.6909091,270.0424825
2309,486.5727273,266.7135569
2310,484.4545455,263.5102511
2311,482.3363636,260.4325652
2312,480.2181818,257.4804991
2313,478.1,254.6540528
2314,475.9818182,251.9532263
2315,473.8636364,249.3780197
2316,471.7454545,246.9284329
2317,469.6272727,244.604466
2318,467.5090909,242.4061189
2319,465.3909091,240.3333916
2320,463.2727273,238.3862842
2321,461.1545455,236.5647966
2322,459.0363636,234.8689288
2323,456.9181818,233.2986809
2324,454.8,231.8540528
2325,452.6818182,230.5350445
2326,450.5636364,229.3416561
2327,448.4454545,228.2738875
2328,446.3272727,227.3317387
2329,444.2090909,226.5152098
2330,442.0909091,225.8243007
2331,439.9727273,225.2590115
2332,437.8545455,224.819342
2333,435.7363636,224.5052924
2334,433.6181818,224.3168627
2335,431.5,224.2540528
2336,429.3818182,224.3168627
2337,427.2636364,224.5052924
2338,425.1454545,224.819342
2339,423.0272727,225.2590115
2340,420.9090909,225.8243007
2341,418.7909091,226.5152098
2342,416.6727273,227.3317387
2343,414.5545455,228.2738875
2344,412.4363636,229.3416561
2345,410.3181818,230.5350445
2346,408.2,231.8540528
2347,406.0818182,233.2986809
2348,403.9636364,234.8689288
2349,401.8454545,236.5647966
2350,399.7272727,238.3862842
2351,397.6090909,240.3333916
2352,395.4909091,242.4061189
2353,393.3727273,244.604466
2354,391.2545455,246.9284329
2355,389.1363636,249.3780197
2356,387.0181818,251.9532263
2357,384.9,254.6540528
2358,382.7818182,257.4804991
2359,380.6636364,260.4325652
2360,378.5454545,263.5102511
2361,376.4272727,266.7135569
2362,374.3090909,270.0424825
2363,372.1909091,273.497028
2364,370.0727273,277.0771933
2365,367.9545455,280.7829784
2366,365.8363636,284.6143834
2367,363.7181818,288.5714081
2368,361.6,292.6540528
2369,359.4818182,296.8623172
2370,357.3636364,301.1962015
2371,355.2454545,305.6557057
2372,353.1272727,310.2408296
2373,351.0090909,314.9515734
2374,348.8909091,319.7879371
2375,346.7727273,324.7499205
2376,344.6545455,329.8375238
2377,342.5363636,335.050747
2378,340.4181818,340.38959
2379,338.3,345.8540528
2380,336.1818182,351.4441354
2381,334.0636364,357.1598379
2382,331.9454545,363.0011602
2383,329.8272727,368.9681024
2384,327.7090909,375.0606643
2385,325.5909091,381.2788462
2386,323.4727273,387.6226478
2387,321.3545455,394.0920693
2388,319.2363636,400.6871106
2389,317.1181818,407.4077718
2390,315,414.2540528
2400,315,414.2540528
2401,317.5229358,411.2170157
2402,320.0458716,408.1799787
2403,322.5688073,405.1429417
2404,325.0917431,402.1059046
2405,327.6146789,399.0688676
2406,330.1376147,396.0318306
2407,332.6605505,392.9947935
2408,335.1834862,389.9577565
2409,337.706422,386.9207194
2410,340.2293578,383.8836824
2411,342.7522936,380.8466454
2412,345.2752294,377.8096083
2413,347.7981651,374.7725713
2414,350.3211009,371.7355343
2415,352.8440367,368.6984972
2416,355.3669725,365.6614602
2417,357.8899083,362.6244231
2418,360.412844,359.5873861
2419,362.9357798,356.5503491
2420,365.4587156,353.513312
2421,367.9816514,350.476275
2422,370.5045872,347.439238
2423,373.0275229,344.4022009
2424,375.5504587,341.3651639
2425,378.0733945,338.3281268
2426,380.5963303,335.2910898
2427,383.1192661,332.2540528
2428,385.6422018,329.2170157
2429,388.1651376,326.1799787
2430,390.6880734,323.1429417
2431,393.2110092,320.1059046
2432,395.733945,317.0688676
2433,398.2568807,314.0318306
2434,400.7798165,310.9947935
2435,403.3027523,307.9577565
2436,405.8256881,304.9207194
2437,408.3486239,301.8836824
2438,410.8715596,298.8466454
2439,413.3944954,295.8096083
2440,415.9174312,292.7725713
2441,418.440367,289.7355343
2442,420.9633028,286.6984972
2443,423.4862385,283.6614602
2444,426.0091743,280.6244231
2445,428.5321101,277.5873861
2446,431.0550459,274.5503491
2447,433.5779817,271.513312
2448,436.1009174,268.476275
2449,438.6238532,265.439238
2450,441.146789,262.4022009
2451,443.6697248,259.3651639
2452,446.1926606,256.3281268
2453,448.7155963,253.2910898
2454,451.2385321,250.2540528
2455,453.7614679,253.2910898
2456,456.2844037,256.3281268
2457,458.8073394,259.3651639
2458,461.3302752,262.4022009
2459,463.853211,265.439238
2460,466.3761468,268.476275
2461,468.8990826,271.513312
2462,471.4220183,274.5503491
2463,473.9449541,277.5873861
2464,476.4678899,280.6244231
2465,478.9908257,283.6614602
2466,481.5137615,286.6984972
2467,484.0366972,289.7355343
2468,486.559633,292.7725713
2469,489.0825688,295.8096083
2470,491.6055046,298.8466454
2471,494.1284404,301.8836824
2472,496.6513761,304.9207194
2473,499.1743119,307.9577565
2474,501.6972477,310.9947935
2475,504.2201835,314.0318306
2476,506.7431193,317.0688676
2477,509.266055,320.1059046
2478,511.7889908,323.1429417
2479,514.3119266,326.1799787
2480,516.8348624,329.2170157
2481,519.3577982,332.2540528
2482,521.8807339,335.2910898
2483,524.4036697,338.3281268
2484,526.9266055,341.3651639
2485,529.4495413,344.4022009
2486,531.9724771,347.439238
2487,534.4954128,350.476275
2488,537.0183486,353.513312
2489,539.5412844,356.5503491
2490,542.0642202,359.5873861
2491,544.587156,362.6244231
2492,547.1100917,365.6614602
2493,549.6330275,368.6984972
2494,552.1559633,371.7355343
2495,554.6788991,374.7725713
2496,557.2018349,377.8096083
2497,559.7247706,380.8466454
2498,562.2477064,383.8836824
2499,564.7706422,386.9207194
2500,567.293578,389.9577565
2501,569.8165138,392.9947935
2502,572.3394495,396.0318306
2503,574.8623853,399.0688676
2504,577.3853211,402.1059046
2505,579.9082569,405.1429417
2506,582.4311927,408.1799787
2507,584.9541284,411.2170157
2508,587.4770642,414.2540528
2509,590,417.2910898
2520,590,417.2910898
2521,587.8217054,413.9374452
2522,585.6434109,410.6362013
2523,583.4651163,407.3873581
2524,581.2868217,404.1909155
2525,579.1085271,401.0468737
2526,576.9302326,397.9552326
2527,574.751938,394.9159922
2528,572.5736434,391.9291524
2529,570.3953488,388.9947134
2530,568.2170543,386.1126751
2531,566.0387597,383.2830374
2532,563.8604651,380.5058005
2533,561.6821705,377.7809642
2534,559.503876,375.1085287
2535,557.3255814,372.4884938
2536,555.1472868,369.9208597
2537,552.9689922,367.4056262
2538,550.7906977,364.9427934
2539,548.6124031,362.5323614
2540,546.4341085,360.17433
2541,544.255814,357.8686993
2542,542.0775194,355.6154694
2543,539.8992248,353.4146401
2544,537.7209302,351.2662115
2545,535.5426357,349.1701836
2546,533.3643411,347.1265564
2547,531.1860465,345.1353299
2548,529.0077519,343.1965041
2549,526.8294574,341.3100791
2550,524.6511628,339.4760547
2551,522.4728682,337.694431
2552,520.2945736,335.965208
2553,518.1162791,334.2883856
2554,515.9379845,332.663964
2555,513.7596899,331.0919431
2556,511.5813953,329.5723229
2557,509.4031008,328.1051034
2558,507.2248062,326.6902846
2559,505.0465116,325.3278664
2560,502.8682171,324.017849
2561,500.6899225,322.7602323
2562,498.5116279,321.5550163
2563,496.3333333,320.4022009
2564,494.1550388,319.3017863
2565,491.9767442,318.2537723
2566,489.7984496,317.2581591
2567,487.620155,316.3149465
2568,485.4418605,315.4241347
2569,483.2635659,314.5857235
2570,481.0852713,313.7997131
2571,478.9069767,313.0661033
2572,476.7286822,312.3848943
2573,474.5503876,311.7560859
2574,472.372093,311.1796782
2575,470.1937984,310.6556713
2576,468.0155039,310.184065
2577,465.8372093,309.7648594
2578,463.6589147,309.3980545
2579,461.4806202,309.0836504
2580,459.3023256,308.8216469
2581,457.124031,308.6120441
2582,454.9457364,308.454842
2583,452.7674419,308.3500406
2584,450.5891473,308.2976399
2585,448.4108527,308.2976399
2586,446.2325581,308.3500406
2587,444.0542636,308.454842
2588,441.875969,308.6120441
2589,439.6976744,308.8216469
2590,437.5193798,309.0836504
2591,435.3410853,309.3980545
2592,433.1627907,309.7648594
2593,430.9844961,310.184065
2594,428.8062016,310.6556713
2595,426.627907,311.1796782
2596,424.4496124,311.7560859
2597,422.2713178,312.3848943
2598,420.0930233,313.0661033
2599,417.9147287,313.7997131
2600,415.7364341,314.5857235
2601,413.5581395,315.4241347
2602,411.379845,316.3149465
2603,409.2015504,317.2581591
2604,407.0232558,318.2537723
2605,404.8449612,319.3017863
2606,402.6666667,320.4022009
2607,400.4883721,321.5550163
2608,398.3100775,322.7602323
2609,396.1317829,324.017849
2610,393.9534884,325.3278664
2611,391.7751938,326.6902846
2612,389.5968992,328.1051034
2613,387.4186047,329.5723229
2614,385.2403101,331.0919431
2615,383.0620155,332.663964
2616,380.8837209,334.2883856
2617,378.7054264,335.965208
2618,376.5271318,337.694431
2619,374.3488372,339.4760547
2620,372.1705426,341.3100791
2621,369.9922481,343.1965041
2622,367.8139535,345.1353299
2623,365.6356589,347.1265564
2624,363.4573643,349.1701836
2625,361.2790698,351.2662115
2626,359.1007752,353.4146401
2627,356.9224806,355.6154694
2628,354.744186,357.8686993
2629,352.5658915,360.17433
2630,350.3875969,362.5323614
2631,348.2093023,364.9427934
2632,346.0310078,367.4056262
2633,343.8527132,369.9208597
2634,341.6744186,372.4884938
2635,339.496124,375.1085287
2636,337.3178295,377.7809642
2637,335.1395349,380.5058005
2638,332.9612403,383.2830374
2639,330.7829457,386.1126751
2640,328.6046512,388.9947134
2641,326.4263566,391.9291524
2642,324.248062,394.9159922
2643,322.0697674,397.9552326
2644,319.8914729,401.0468737
2645,317.7131783,404.1909155
2646,315.5348837,407.3873581
2647,313.3565891,410.6362013
2648,311.1782946,413.9374452
2649,309,417.2910898
2640,309,417.2910898
2641,310.6721311,414.7173193
2642,312.3442623,412.1435488
2643,314.0163934,409.5697783
2644,315.6885246,406.9960078
2645,317.3606557,404.4222374
2646,319.0327869,401.8484669
2647,320.704918,399.2746964
2648,322.3770492,396.7009259
2649,324.0491803,394.1271554
2650,325.7213115,391.5533849
2651,327.3934426,388.9796144
2652,329.0655738,386.4058439
2653,330.7377049,383.8320734
2654,332.4098361,381.2583029
2655,334.0819672,378.6845324
2656,335.7540984,376.1107619
2657,337.4262295,373.5369914
2658,339.0983607,370.963221
2659,340.7704918,368.3894505
2660,342.442623,365.81568
2661,344.1147541,363.2419095
2662,345.7868852,360.668139
2663,347.4590164,358.0943685
2664,349.1311475,355.520598
2665,350.8032787,352.9468275
2666,352.4754098,350.373057
2667,354.147541,347.7992865
2668,355.8196721,345.225516
2669,357.4918033,342.6517455
2670,359.1639344,340.0779751
2671,360.8360656,337.5042046
2672,362.5081967,334.9304341
2673,364.1803279,332.3566636
2674,365.852459,329.7828931
2675,367.5245902,327.2091226
2676,369.1967213,324.6353521
2677,370.8688525,322.0615816
2678,372.5409836,319.4878111
2679,374.2131148,316.9140406
2680,375.8852459,314.3402701
2681,377.557377,311.7664996
2682,379.2295082,309.1927292
2683,380.9016393,306.6189587
2684,382.5737705,304.0451882
2685,384.2459016,301.4714177
2686,385.9180328,298.8976472
2687,387.5901639,296.3238767
2688,389.2622951,293.7501062
2689,390.9344262,291.1763357
2690,392.6065574,288.6025652
2691,394.2786885,286.0287947
2692,395.9508197,283.4550242
2693,397.6229508,280.8812537
2694,399.295082,278.3074833
2695,400.9672131,275.7337128
2696,402.6393443,273.1599423
2697,404.3114754,270.5861718
2698,405.9836066,268.0124013
2699,407.6557377,265.4386308
2700,409.3278689,262.8648603
2701,411,260.2910898
2702,412.6721311,262.8648603
2703,414.3442623,265.4386308
2704,416.0163934,268.0124013
2705,417.6885246,270.5861718
2706,419.3606557,273.1599423
2707,421.0327869,275.7337128
2708,422.704918,278.3074833
2709,424.3770492,280.8812537
2710,426.0491803,283.4550242
2711,427.7213115,286.0287947
2712,429.3934426,288.6025652
2713,431.0655738,291.1763357
2714,432.7377049,293.7501062
2715,434.4098361,296.3238767
2716,436.0819672,298.8976472
2717,437.7540984,301.4714177
2718,439.4262295,304.0451882
2719,441.0983607,306.6189587
2720,442.7704918,309.1927292
2721,444.442623,311.7664996
2722,446.1147541,314.3402701
2723,447.7868852,316.9140406
2724,449.4590164,319.4878111
2725,451.1311475,322.0615816
2726,452.8032787,324.6353521
2727,454.4754098,327.2091226
2728,456.147541,329.7828931
2729,457.8196721,332.3566636
2730,459.4918033,334.9304341
2731,461.1639344,337.5042046
2732,462.8360656,340.0779751
2733,464.5081967,342.6517455
2734,466.1803279,345.225516
2735,467.852459,347.7992865
2736,469.5245902,350.373057
2737,471.1967213,352.9468275
2738,472.8688525,355.520598
2739,474.5409836,358.0943685
2740,476.2131148,360.668139
2741,477.8852459,363.2419095
2742,479.557377,365.81568
2743,481.2295082,368.3894505
2744,482.9016393,370.963221
2745,484.5737705,373.5369914
2746,486.2459016,376.1107619
2747,487.9180328,378.6845324
2748,489.5901639,381.2583029
2749,491.2622951,383.8320734
2750,492.9344262,386.4058439
2751,494.6065574,388.9796144
2752,496.2786885,391.5533849
2753,497.9508197,394.1271554
2754,499.6229508,396.7009259
2755,501.295082,399.2746964
2756,502.9672131,401.8484669
2757,504.6393443,404.4222374
2758,506.3114754,406.9960078
2759,507.9836066,409.5697783
2760,509.6557377,412.1435488
2761,511.3278689,414.7173193
2762,513,417.2910898
2760,513,417.2910898
2761,510.78125,413.1673105
2762,508.5625,409.1084726
2763,506.34375,405.1145761
2764,504.125,401.1856211
2765,501.90625,397.3216074
2766,499.6875,393.5225351
2767,497.46875,389.7884043
2768,495.25,386.1192148
2769,493.03125,382.5149668
2770,490.8125,378.9756601
2771,488.59375,375.5012949
2772,486.375,372.0918711
2773,484.15625,368.7473886
2774,481.9375,365.4678476
2775,479.71875,362.253248
2776,477.5,359.1035898
2777,475.28125,356.018873
2778,473.0625,352.9990976
2779,470.84375,350.0442636
2780,468.625,347.1543711
2781,466.40625,344.3294199
2782,464.1875,341.5694101
2783,461.96875,338.8743418
2784,459.75,336.2442148
2785,457.53125,333.6790293
2786,455.3125,331.1787851
2787,453.09375,328.7434824
2788,450.875,326.3731211
2789,448.65625,324.0677011
2790,446.4375,321.8272226
2791,444.21875,319.6516855
2792,442,317.5410898
2793,439.78125,315.4954355
2794,437.5625,313.5147226
2795,435.34375,311.5989511
2796,433.125,309.7481211
2797,430.90625,307.9622324
2798,428.6875,306.2412851
2799,426.46875,304.5852793
2800,424.25,302.9942148
2801,422.03125,301.4680918
2802,419.8125,300.0069101
2803,417.59375,298.6106699
2804,415.375,297.2793711
2805,413.15625,296.0130136
2806,410.9375,294.8115976
2807,408.71875,293.675123
2808,406.5,292.6035898
2809,404.28125,291.596998
2810,402.0625,290.6553476
2811,399.84375,289.7786386
2812,397.625,288.9668711
2813,395.40625,288.2200449
2814,393.1875,287.5381601
2815,390.96875,286.9212168
2816,388.75,286.3692148
2817,386.53125,285.8821543
2818,384.3125,285.4600351
2819,382.09375,285.1028574
2820,379.875,284.8106211
2821,377.65625,284.5833261
2822,375.4375,284.4209726
2823,373.21875,284.3235605
2824,371,284.2910898
2825,368.78125,284.3235605
2826,366.5625,284.4209726
2827,364.34375,284.5833261
2828,362.125,284.8106211
2829,359.90625,285.1028574
2830,357.6875,285.4600351
2831,355.46875,285.8821543
2832,353.25,286.3692148
2833,351.03125,286.9212168
2834,348.8125,287.5381601
2835,346.59375,288.2200449
2836,344.375,288.9668711
2837,342.15625,289.7786386
2838,339.9375,290.6553476
2839,337.71875,291.596998
2840,335.5,292.6035898
2841,333.28125,293.675123
2842,331.0625,294.8115976
2843,328.84375,296.0130136
2844,326.625,297.2793711
2845,324.40625,298.6106699
2846,322.1875,300.0069101
2847,319.96875,301.4680918
2848,317.75,302.9942148
2849,315.53125,304.5852793
2850,313.3125,306.2412851
2851,311.09375,307.9622324
2852,308.875,309.7481211
2853,306.65625,311.5989511
2854,304.4375,313.5147226
2855,302.21875,315.4954355
2856,300,317.5410898
2857,297.78125,319.6516855
2858,295.5625,321.8272226
2859,293.34375,324.0677011
2860,291.125,326.3731211
2861,288.90625,328.7434824
2862,286.6875,331.1787851
2863,284.46875,333.6790293
2864,282.25,336.2442148
2865,280.03125,338.8743418
2866,277.8125,341.5694101
2867,275.59375,344.3294199
2868,273.375,347.1543711
2869,271.15625,350.0442636
2870,268.9375,352.9990976
2871,266.71875,356.018873
2872,264.5,359.1035898
2873,262.28125,362.253248
2874,260.0625,365.4678476
2875,257.84375,368.7473886
2876,255.625,372.0918711
2877,253.40625,375.5012949
2878,251.1875,378.9756601
2879,248.96875,382.5149668
2880,246.75,386.1192148
2881,244.53125,389.7884043
2882,242.3125,393.5225351
2883,240.09375,397.3216074
2884,237.875,401.1856211
2885,235.65625,405.1145761
2886,233.4375,409.1084726
2887,231.21875,413.1673105
2888,229,417.2910898
2880,229,417.2910898
2881,230.4864865,414.9092716
2882,231.972973,412.5274534
2883,233.4594595,410.1456353
2884,234.9459459,407.7638171
2885,236.4324324,405.3819989
2886,237.9189189,403.0001807
2887,239.4054054,400.6183625
2888,240.8918919,398.2365444
2889,242.3783784,395.8547262
2890,243.8648649,393.472908
2891,245.3513514,391.0910898
2892,246.8378378,388.7092716
2893,248.3243243,386.3274534
2894,249.8108108,383.9456353
2895,251.2972973,381.5638171
2896,252.7837838,379.1819989
2897,254.2702703,376.8001807
2898,255.7567568,374.4183625
2899,257.2432432,372.0365444
2900,258.7297297,369.6547262
2901,260.2162162,367.272908
2902,261.7027027,364.8910898
2903,263.1891892,362.5092716
2904,264.6756757,360.1274534
2905,266.1621622,357.7456353
2906,267.6486486,355.3638171
2907,269.1351351,352.9819989
2908,270.6216216,350.6001807
2909,272.1081081,348.2183625
2910,273.5945946,345.8365444
2911,275.0810811,343.4547262
2912,276.5675676,341.072908
2913,278.0540541,338.6910898
2914,279.5405405,336.3092716
2915,281.027027,333.9274534
2916,282.5135135,331.5456353
2917,284,329.1638171
2918,285.4864865,326.7819989
2919,286.972973,324.4001807
2920,288.4594595,322.0183625
2921,289.9459459,319.6365444
2922,291.4324324,317.2547262
2923,292.9189189,314.872908
2924,294.4054054,312.4910898
2925,295.8918919,310.1092716
2926,297.3783784,307.7274534
2927,298.8648649,305.3456353
2928,300.3513514,302.9638171
2929,301.8378378,300.5819989
2930,303.3243243,298.2001807
2931,304.8108108,295.8183625
2932,306.2972973,293.4365444
2933,307.7837838,291.0547262
2934,309.2702703,288.672908
2935,310.7567568,286.2910898
2936,312.2432432,288.672908
2937,313.7297297,291.0547262
2938,315.2162162,293.4365444
2939,316.7027027,295.8183625
2940,318.1891892,298.2001807
2941,319.6756757,300.5819989
2942,321.1621622,302.9638171
2943,322.6486486,305.3456353
2944,324.1351351,307.7274534
2945,325.6216216,310.1092716
2946,327.1081081,312.4910898
2947,328.5945946,314.872908
2948,330.0810811,317.2547262
2949,331.5675676,319.6365444
2950,333.0540541,322.0183625
2951,334.5405405,324.4001807
2952,336.027027,326.7819989
2953,337.5135135,329.1638171
2954,339,331.5456353
2955,340.4864865,333.9274534
2956,341.972973,336.3092716
2957,343.4594595,338.6910898
2958,344.9459459,341.072908
2959,346.4324324,343.4547262
2960,347.9189189,345.8365444
2961,349.4054054,348.2183625
2962,350.8918919,350.6001807
2963,352.3783784,352.9819989
2964,353.8648649,355.3638171
2965,355.3513514,357.7456353
2966,356.8378378,360.1274534
2967,358.3243243,362.5092716
2968,359.8108108,364.8910898
2969,361.2972973,367.272908
2970,362.7837838,369.6547262
2971,364.2702703,372.0365444
2972,365.7567568,374.4183625
2973,367.2432432,376.8001807
2974,368.7297297,379.1819989
2975,370.2162162,381.5638171
2976,371.7027027,383.9456353
2977,373.1891892,386.3274534
2978,374.6756757,388.7092716
2979,376.1621622,391.0910898
2980,377.6486486,393.472908
2981,379.1351351,395.8547262
2982,380.6216216,398.2365444
2983,382.1081081,400.6183625
2984,383.5945946,403.0001807
2985,385.0810811,405.3819989
2986,386.5675676,407.7638171
2987,388.0540541,410.1456353
2988,389.5405405,412.5274534
2989,391.027027,414.9092716
2990,392.5135135,417.2910898
2991,394,419.672908
3000,394,419.672908
3001,394.8770492,415.1854046
3002,395.7540984,410.7720749
3003,396.6311475,406.4329187
3004,397.5081967,402.1679362
3005,398.3852459,397.9771273
3006,399.2622951,393.860492
3007,400.1393443,389.8180303
3008,401.0163934,385.8497422
3009,401.8934426,381.9556277
3010,402.7704918,378.1356868
3011,403.647541,374.3899195
3012,404.5245902,370.7183259
3013,405.4016393,367.1209058
3014,406.2786885,363.5976594
3015,407.1557377,360.1485866
3016,408.0327869,356.7736874
3017,408.9098361,353.4729617
3018,409.7868852,350.2464097
3019,410.6639344,347.0940313
3020,411.5409836,344.0158266
3021,412.4180328,341.0117954
3022,413.295082,338.0819378
3023,414.1721311,335.2262539
3024,415.0491803,332.4447435
3025,415.9262295,329.7374068
3026,416.8032787,327.1042437
3027,417.6803279,324.5452541
3028,418.557377,322.0604382
3029,419.4344262,319.6497959
3030,420.3114754,317.3133272
3031,421.1885246,315.0510322
3032,422.0655738,312.8629107
3033,422.942623,310.7489628
3034,423.8196721,308.7091886
3035,424.6967213,306.7435879
3036,425.5737705,304.8521609
3037,426.4508197,303.0349075
